,State,County,Returns Total,Total AGI,Outflow,Outflow AGI,Inflow,Inflow AGI,Net Inflow(Outflow),Percentage Flow
2761,VA,Greensville County ,2712,126340,273,8998,271,8479,-2,-0.0007374631268436578
2762,VA,Halifax County ,12051,597809,503,21435,494,20932,-9,-0.0007468259895444362
2763,VA,Hanover County ,40270,3771914,3099,196821,3290,216460,191,0.0047429848522473304
2764,VA,Henrico County ,122922,10732691,11868,767239,12101,733010,233,0.0018955109744390752
2765,VA,Henry County ,17550,830818,911,30667,937,34700,26,0.0014814814814814814
2766,VA,Highland County ,894,40428,26,1154,26,1427,0,0.0
2767,VA,Isle of Wight County ,13612,1065565,1247,72982,1343,94258,96,0.007052600646488392
2768,VA,James City County ,28366,3120311,2900,195067,3210,257735,310,0.010928576464781781
2769,VA,King and Queen County ,2484,136646,218,8620,218,8403,0,0.0
2770,VA,King George County ,8788,757380,1029,57209,1093,62557,64,0.007282658170232135
2771,VA,King William County ,6445,423071,472,24411,609,31652,137,0.021256788207913112
2772,VA,Lancaster County ,4628,347227,271,16487,291,26732,20,0.00432152117545376
2773,VA,Lee County ,6162,265396,265,9404,254,8201,-11,-0.0017851346965271017
2774,VA,Loudoun County ,138834,19882301,12880,1359749,14791,1522040,1911,0.013764639785643287
2775,VA,Louisa County ,12921,866165,983,58237,1372,87020,389,0.030106028945128087
2776,VA,Lunenburg County ,3789,182453,229,7625,216,8085,-13,-0.003430984428609132
2777,VA,Madison County ,4934,273487,307,15182,321,19960,14,0.002837454398054317
2778,VA,Mathews County ,3354,231619,199,9873,259,17047,60,0.017889087656529516
2779,VA,Mecklenburg County ,10747,544911,622,30807,690,37524,68,0.006327347166651159
2780,VA,Middlesex County ,4094,274067,256,13445,330,20703,74,0.0180752320468979
2781,VA,Montgomery County ,26748,2006142,3091,152445,2515,133772,-576,-0.021534320323014805
2782,VA,Nelson County ,5858,396681,330,20937,443,31269,113,0.019289860020484807
2783,VA,New Kent County ,8321,863822,695,55973,1035,100182,340,0.040860473500781154
2784,VA,Northampton County ,4623,277456,268,12488,284,21501,16,0.0034609560891196195
2785,VA,Northumberland County ,4759,326304,322,17780,334,24293,12,0.002521538138264341
2786,VA,Nottoway County ,4757,235681,281,10062,269,10628,-12,-0.002522598276224511
2787,VA,Orange County ,13179,919390,1295,71204,1486,95110,191,0.014492753623188406
2788,VA,Page County ,8745,442823,388,17784,418,18408,30,0.003430531732418525
2789,VA,Patrick County ,5926,283562,277,11046,307,11191,30,0.005062436719541006
2790,VA,Pittsylvania County ,21590,1141054,1273,50865,1244,48106,-29,-0.0013432144511347846
2791,VA,Powhatan County ,10628,1002140,738,51039,907,71800,169,0.01590139254798645
2792,VA,Prince Edward County ,5988,311053,600,25360,516,21220,-84,-0.014028056112224449
2793,VA,Prince George County ,11142,771324,1866,90978,1891,90159,25,0.002243762340692874
2794,VA,Prince William County ,161889,14842907,17951,1269308,17690,1096015,-261,-0.0016122157774771603
2795,VA,Pulaski County ,11647,626443,778,34481,725,39970,-53,-0.004550528032969864
2796,VA,Rappahannock County ,2818,245346,222,12887,200,17236,-22,-0.007806955287437899
2797,VA,Richmond County ,2776,154696,192,7054,262,12344,70,0.02521613832853026
2798,VA,Roanoke County ,35790,2867149,3316,179856,3462,191542,146,0.004079351774238614
2799,VA,Rockbridge County ,8019,499380,578,29220,656,35611,78,0.009726898615787506
2800,VA,Rockingham County ,30142,2001091,1773,90463,2111,118957,338,0.01121358901200982
2801,VA,Russell County ,7891,389487,388,15289,372,15662,-16,-0.002027626409833988
2802,VA,Scott County ,6623,316610,339,11046,297,10604,-42,-0.006341537067794051
2803,VA,Shenandoah County ,16565,998054,1132,58619,1189,61418,57,0.00344099003923936
2804,VA,Smyth County ,9994,467180,477,16561,407,13958,-70,-0.007004202521512908
2805,VA,Southampton County ,5931,345499,410,17618,440,18168,30,0.005058168942842691
2806,VA,Spotsylvania County ,46529,3799358,4535,271563,5121,297961,586,0.012594296030432633
2807,VA,Stafford County ,48130,4615515,6125,415650,6629,423111,504,0.010471639310201538
2808,VA,Surry County ,2431,135673,163,8217,184,8871,21,0.008638420403126285
2809,VA,Sussex County ,3272,156381,287,9951,266,9846,-21,-0.006418092909535452
2810,VA,Tazewell County ,12445,681909,688,30489,510,22646,-178,-0.014302932904781037
2811,VA,Warren County ,14631,983113,1287,74125,1366,83004,79,0.005399494224591621
2812,VA,Washington County ,17959,1134696,1122,52299,1185,55991,63,0.0035079904226293225
2813,VA,Westmoreland County ,6622,385728,557,30260,684,47327,127,0.01917849592268197
2814,VA,Wise County ,10571,507520,660,23602,539,18645,-121,-0.011446409989594173
2815,VA,Wythe County ,10025,507776,537,21335,538,21612,1,9.975062344139652e-05
2816,VA,York County ,23166,2135691,3454,215470,3306,206532,-148,-0.006388673055339722
2817,WA,Adams County ,6395,335746,485,19957,385,14498,-100,-0.01563721657544957
2818,WA,Asotin County ,7722,512303,690,29686,799,35180,109,0.014115514115514115
2819,WA,Benton County ,68388,5414669,5338,331343,5870,324704,532,0.007779142539626835
2820,WA,Chelan County ,29250,2123481,2351,125535,2475,160149,124,0.0042393162393162395
2821,WA,Clallam County ,28802,1839111,1705,90228,2417,176996,712,0.024720505520449968
2822,WA,Clark County ,175569,15439902,11605,755339,14398,966959,2793,0.015908275378910857
2823,WA,Columbia County ,1355,79860,78,4057,121,6221,43,0.03173431734317343
2824,WA,Cowlitz County ,37276,2397427,2567,127460,3282,176755,715,0.01918124262259899
2825,WA,Douglas County ,14266,904307,1420,70427,1632,88742,212,0.014860507500350483
2826,WA,Ferry County ,2108,111251,177,9220,212,10600,35,0.016603415559772294
2827,WA,Franklin County ,28292,1723313,2637,132505,3094,150281,457,0.016152976106319807
2828,WA,Garfield County ,718,39004,53,2640,62,2802,9,0.012534818941504178
2829,WA,Grant County ,31550,1835683,1797,80163,2127,100812,330,0.010459587955625991
2830,WA,Grays Harbor County ,23895,1353427,1514,72616,2041,115040,527,0.02205482318476669
2831,WA,Island County ,31547,2472699,3691,221091,4411,277615,720,0.022823089358734585
2832,WA,Jefferson County ,13277,986808,943,55466,1345,98602,402,0.030277924229871207
2833,WA,King County ,870653,118721944,64891,5749471,63819,5370689,-1072,-0.0012312597556087212
2834,WA,Kitsap County ,98909,8459775,8624,516563,9973,705182,1349,0.013638799300367004
2835,WA,Kittitas County ,14140,1003595,1532,69628,1637,112139,105,0.007425742574257425
2836,WA,Klickitat County ,7879,591239,581,33045,780,55678,199,0.025257012311207007
2837,WA,Lewis County ,27172,1605862,1792,74936,2399,123830,607,0.022339172677756515
2838,WA,Lincoln County ,3650,230728,255,11307,326,17339,71,0.019452054794520546
2839,WA,Mason County ,21507,1369055,1813,94154,2448,144936,635,0.029525270842051424
2840,WA,Okanogan County ,14379,757710,895,40611,968,50237,73,0.005076848181375617
2841,WA,Pacific County ,7784,434399,583,24817,852,45927,269,0.03455806783144913
2842,WA,Pend Oreille County ,4173,370781,398,21703,463,28861,65,0.01557632398753894
2843,WA,Pierce County ,316437,24389982,27483,1541543,31180,1825198,3697,0.011683210244061219
2844,WA,San Juan County ,7114,840706,424,34588,711,88649,287,0.04034298566207478
2845,WA,Skagit County ,46815,3477003,3236,195397,3950,308919,714,0.015251521948093559
2846,WA,Skamania County ,3841,315123,338,19096,424,31797,86,0.022390002603488675
2847,WA,Snohomish County ,297851,26359026,22054,1544592,23954,1736697,1900,0.006379028440394694
2848,WA,Spokane County ,186604,13175234,9669,494530,12461,719550,2792,0.014962165869970633
2849,WA,Stevens County ,14607,873343,1145,54498,1414,79971,269,0.018415828027657972
2850,WA,Thurston County ,105491,7898212,9194,518352,11152,619428,1958,0.018560825094083855
2851,WA,Wahkiakum County ,1474,88968,98,4293,138,7042,40,0.027137042062415198
2852,WA,Walla Walla County ,20276,1382349,1367,68826,1493,88856,126,0.006214243440520813
2853,WA,Whatcom County ,81068,6094016,4917,265593,5892,368780,975,0.012026940346375883
2854,WA,Whitman County ,12608,864631,1911,81609,1535,68066,-376,-0.02982233502538071
2855,WA,Yakima County ,87141,5056237,3629,159098,3332,160019,-297,-0.0034082693565600578
2856,WV,Barbour County ,5072,249253,255,9719,229,9866,-26,-0.005126182965299685
2857,WV,Berkeley County ,42602,2536510,2930,143221,4004,199336,1074,0.025210084033613446
2858,WV,Boone County ,6441,321556,333,13289,257,9326,-76,-0.011799410029498525
2859,WV,Braxton County ,4214,207685,175,7144,190,7228,15,0.003559563360227812
2860,WV,Brooke County ,8623,492575,492,20922,489,20448,-3,-0.0003479067609880552
2861,WV,Cabell County ,30518,1880712,2488,118067,1839,72949,-649,-0.021266138016908055
2862,WV,Calhoun County ,2000,97943,83,2938,70,2304,-13,-0.0065
2863,WV,Clay County ,2403,108254,138,5140,105,3377,-33,-0.01373283395755306
2864,WV,Doddridge County ,2258,140938,156,6571,99,4681,-57,-0.025243578387953942
2865,WV,Fayette County ,13189,610097,788,27664,645,24730,-143,-0.010842368640533779
2866,WV,Gilmer County ,1921,107858,116,4341,97,3467,-19,-0.00989068193649141
2867,WV,Grant County ,4288,206460,193,6223,177,6572,-16,-0.0037313432835820895
2868,WV,Greenbrier County ,12039,619196,654,28573,601,27931,-53,-0.004402358999916937
2869,WV,Hampshire County ,7909,391944,450,17646,460,21394,10,0.0012643823492224048
2870,WV,Hancock County ,11437,629479,692,27521,605,22290,-87,-0.00760688991868497
2871,WV,Hardy County ,5307,241728,294,9408,270,13279,-24,-0.0045223289994347085
2872,WV,Harrison County ,24761,1622508,1312,68751,1198,57458,-114,-0.004604014377448407
2873,WV,Jackson County ,9745,537189,462,19148,435,17988,-27,-0.002770651616213443
2874,WV,Jefferson County ,20192,1547589,1702,109523,1802,111099,100,0.004952456418383518
2875,WV,Kanawha County ,67398,4257704,3947,208542,2763,119029,-1184,-0.017567286863111663
2876,WV,Lewis County ,6057,329074,321,13333,281,10786,-40,-0.006603929337956084
2877,WV,Lincoln County ,5879,274466,333,13351,305,10479,-28,-0.004762714747406021
2878,WV,Logan County ,9317,461372,408,15581,312,10856,-96,-0.010303745840935923
2879,WV,McDowell County ,4311,177479,256,8463,166,5334,-90,-0.020876826722338204
2880,WV,Marion County ,20529,1186644,1167,58386,1092,49581,-75,-0.0036533684056700277
2881,WV,Marshall County ,11433,704301,636,30527,512,22402,-124,-0.010845797253564243
2882,WV,Mason County ,8383,427696,415,18407,440,16775,25,0.002982225933436717
2883,WV,Mercer County ,19157,924086,979,36376,835,29525,-144,-0.007516834577439056
2884,WV,Mineral County ,10201,538191,484,19578,497,20605,13,0.0012743848642289971
2885,WV,Mingo County ,6228,283154,353,12740,228,6663,-125,-0.020070648683365448
2886,WV,Monongalia County ,32214,2541792,3567,201790,3202,172762,-365,-0.011330477432172347
2887,WV,Monroe County ,4335,203441,241,9547,216,9766,-25,-0.0057670126874279125
2888,WV,Morgan County ,6357,320139,396,17320,505,23861,109,0.017146452729274814
2889,WV,Nicholas County ,7999,392041,411,15927,305,15318,-106,-0.013251656457057132
2890,WV,Ohio County ,15904,1192647,1024,50918,974,48426,-50,-0.003143863179074447
2891,WV,Pendleton County ,2696,120750,101,3291,92,3452,-9,-0.0033382789317507417
2892,WV,Pleasants County ,2587,160122,117,4511,96,3660,-21,-0.008117510630073444
2893,WV,Pocahontas County ,3001,131778,123,4713,117,4613,-6,-0.001999333555481506
2894,WV,Preston County ,11392,602239,516,23198,534,25542,18,0.0015800561797752809
2895,WV,Putnam County ,20077,1481471,1404,75288,1465,78374,61,0.0030383025352393287
2896,WV,Raleigh County ,24061,1295876,1138,52496,1089,44734,-49,-0.002036490586426167
2897,WV,Randolph County ,9782,492228,442,16114,450,22585,8,0.0008178286648947046
2898,WV,Ritchie County ,3285,177214,143,6169,125,4845,-18,-0.005479452054794521
2899,WV,Roane County ,4267,208404,240,9519,215,7863,-25,-0.0058589172720881185
2900,WV,Summers County ,3485,154113,200,6737,218,8442,18,0.005164992826398852
2901,WV,Taylor County ,5717,330999,353,18253,319,16222,-34,-0.00594717509183138
2902,WV,Tucker County ,2688,128680,121,3992,126,5487,5,0.0018601190476190475
2903,WV,Tyler County ,3039,202941,195,8067,153,5729,-42,-0.013820335636722606
2904,WV,Upshur County ,8039,413023,388,17227,410,16453,22,0.0027366587884065183
2905,WV,Wayne County ,12189,626934,732,27417,751,28213,19,0.0015587825088194274
2906,WV,Webster County ,2434,137105,100,3092,101,3415,1,0.0004108463434675431
2907,WV,Wetzel County ,5460,326640,264,11909,232,8804,-32,-0.005860805860805861
2908,WV,Wirt County ,1847,86543,87,3367,81,2936,-6,-0.0032485110990795887
2909,WV,Wood County ,31173,1838132,1476,73661,1275,54564,-201,-0.0064478875950341645
2910,WV,Wyoming County ,5517,263366,225,9515,183,6293,-42,-0.0076128330614464385
2911,WI,Adams County ,7462,373705,571,23087,758,39089,187,0.025060305548110427
2912,WI,Ashland County ,5793,292262,389,17946,372,19222,-17,-0.0029345762126704645
2913,WI,Barron County ,18569,1100901,1041,44735,1095,52694,54,0.00290807259410846
2914,WI,Bayfield County ,6235,392425,392,21626,447,34571,55,0.008821170809943865
2915,WI,Brown County ,104574,8205186,5412,368842,5450,291728,38,0.0003633790425918488
2916,WI,Buffalo County ,5344,281988,283,12005,319,13067,36,0.006736526946107785
2917,WI,Burnett County ,6300,331278,398,17749,495,31912,97,0.015396825396825397
2918,WI,Calumet County ,19029,1546041,1593,96000,1674,101818,81,0.004256660886016081
2919,WI,Chippewa County ,24756,1593830,1614,71850,1717,89599,103,0.004160607529487801
2920,WI,Clark County ,12109,700796,676,28492,677,26716,1,8.258320257659592e-05
2921,WI,Columbia County ,23564,1724514,1915,101886,2060,108980,145,0.00615345442199966
2922,WI,Crawford County ,6352,333367,380,15557,365,16055,-15,-0.0023614609571788415
2923,WI,Dane County ,218271,20017068,14600,967517,13450,831283,-1150,-0.005268679760481236
2924,WI,Dodge County ,34122,2154396,2363,127966,2501,119032,138,0.004044311587831897
2925,WI,Door County ,12869,893952,691,41937,865,69360,174,0.01352086409200404
2926,WI,Douglas County ,16461,973595,1032,46918,1060,47792,28,0.001700990219306239
2927,WI,Dunn County ,15409,967532,1245,51375,1161,50797,-84,-0.005451359595041859
2928,WI,Eau Claire County ,37976,3090373,2922,145424,2839,145705,-83,-0.0021855908995154836
2929,WI,Florence County ,1788,99321,122,5291,140,7239,18,0.010067114093959731
2930,WI,Fond du Lac County ,40884,2847571,2247,115930,2331,112550,84,0.002054593484003522
2931,WI,Forest County ,3391,195237,125,4770,182,10555,57,0.016809200825715128
2932,WI,Grant County ,18178,975965,1182,49652,1007,41075,-175,-0.009627021674551655
2933,WI,Green County ,15288,1037967,911,49351,893,48226,-18,-0.0011773940345368916
2934,WI,Green Lake County ,7492,426776,520,23420,569,30692,49,0.006540309663641218
2935,WI,Iowa County ,9608,615135,661,33814,673,37692,12,0.0012489592006661116
2936,WI,Iron County ,2538,132850,133,4832,169,9632,36,0.014184397163120567
2937,WI,Jackson County ,7464,413601,460,20279,506,22773,46,0.006162915326902465
2938,WI,Jefferson County ,32517,2165164,2435,120275,2477,221368,42,0.001291632069379094
2939,WI,Juneau County ,9861,507664,710,27521,758,35520,48,0.004867660480681472
2940,WI,Kenosha County ,63550,4321225,4166,225256,4340,222691,174,0.0027380015735641227
2941,WI,Kewaunee County ,8093,513387,464,21366,416,19516,-48,-0.005931051526010132
2942,WI,La Crosse County ,45053,3250281,2814,136773,2614,129652,-200,-0.004439216034448317
2943,WI,Lafayette County ,6488,376987,382,15934,390,16646,8,0.0012330456226880395
2944,WI,Langlade County ,7784,410311,404,18496,468,26004,64,0.008221993833504625
2945,WI,Lincoln County ,11550,659114,618,30590,698,33269,80,0.006926406926406926
2946,WI,Manitowoc County ,32493,2044450,1456,68368,1429,74912,-27,-0.0008309482042286031
2947,WI,Marathon County ,55002,3877993,2730,140501,2582,132370,-148,-0.002690811243227519
2948,WI,Marinette County ,16198,868370,991,45186,1073,48609,82,0.005062353376960119
2949,WI,Marquette County ,6188,321174,449,16037,568,28527,119,0.019230769230769232
2950,WI,Menominee County ,1388,52786,111,3287,90,4067,-21,-0.015129682997118156
2951,WI,Milwaukee County ,346782,22130616,20458,1384211,16681,889499,-3777,-0.010891568766544976
2952,WI,Monroe County ,17112,963042,1195,58761,1250,57030,55,0.003214118747078074
2953,WI,Oconto County ,14982,920948,887,46285,1063,59415,176,0.011747430249632892
2954,WI,Oneida County ,15987,1040897,1006,50771,1175,73108,169,0.010571089009820478
2955,WI,Outagamie County ,73683,5679487,5474,322045,5580,294865,106,0.0014385950626331718
2956,WI,Ozaukee County ,36095,4772249,2450,219707,2526,227290,76,0.002105554785981438
2957,WI,Pepin County ,2860,186643,185,8375,203,9231,18,0.006293706293706294
2958,WI,Pierce County ,14877,1128067,1276,70774,1262,72403,-14,-0.0009410499428648249
2959,WI,Polk County ,17527,1070299,1076,52635,1262,70454,186,0.010612198322588006
2960,WI,Portage County ,27166,1840699,1694,75882,1636,76016,-58,-0.002135021718324376
2961,WI,Price County ,5710,289682,325,14735,329,18807,4,0.0007005253940455342
2962,WI,Racine County ,76288,5358867,4524,252876,4373,234295,-151,-0.00197934144295302
2963,WI,Richland County ,6416,338805,364,14635,376,16226,12,0.0018703241895261845
2964,WI,Rock County ,63473,4366492,3265,181997,3423,164280,158,0.002489247396530808
2965,WI,Rusk County ,5309,254064,305,11472,339,15202,34,0.006404219250329629
2966,WI,St. Croix County ,34450,3259382,2398,176143,2739,187565,341,0.009898403483309145
2967,WI,Sauk County ,26263,1599653,1813,79408,1862,94711,49,0.0018657426798157103
2968,WI,Sawyer County ,6648,377435,419,21288,530,42810,111,0.016696750902527077
2969,WI,Shawano County ,15787,874686,1000,41322,1034,47863,34,0.0021536707417495406
2970,WI,Sheboygan County ,47249,3263163,1987,112792,2030,103177,43,0.0009100721708395945
2971,WI,Taylor County ,7522,374263,414,18927,408,17795,-6,-0.0007976601967561818
2972,WI,Trempealeau County ,12038,691757,728,34063,674,35469,-54,-0.004485794982555242
2973,WI,Vernon County ,10970,592828,659,27835,700,33542,41,0.00373746581586144
2974,WI,Vilas County ,9209,549646,641,39339,788,58729,147,0.015962645238353786
2975,WI,Walworth County ,38483,2792024,2874,151325,2998,185945,124,0.003222202011277707
2976,WI,Washburn County ,6647,401859,479,26225,496,30558,17,0.0025575447570332483
2977,WI,Washington County ,55490,4724803,3343,205382,3576,225990,233,0.004198954766624617
